name,address,latitude,longitude,categories,review_stars,"KNeighbors(latitude, longitude)",review_stars,"""rv"" in categories","KNeighbors(Latitude, Longitude)","""world"" in Results Snippets","""camping"" in Results Snippets","""camping"" in Title of the First Result","""camping"" in Results Titles","""world rv"" in Results Titles","""motorhomes"" in Results Snippets","""campers"" in Results Snippets","""accessories"" in Results Titles","""rated based"" in Results Snippets","""parts accessories"" in Results Snippets","""5th wheels"" in Results Snippets","""sale"" in Results Titles","""based"" in Results Snippets","""service center"" in Title of the First Result","""rvs"" in Results Titles","""buy"" in Results Snippets","""dealer"" in Results Titles","""inventory"" in Results Snippets","""travel"" in Results Titles","KNeighbors(LAT, LONG)",Number of Related Links,day(Website Creation Date),month(Website Creation Date),"""service"" in Website Description",year(Website Creation Date),Percentile,Number of Website Subdomains,"""rv"" in Website Description",MedianLoadTime,"""camping"" in Website Description","""buy"" in Website Description","""rv dealer"" in Title","""dealer"" in Title",Number of Connections to Youtube,"""trailers"" in Website Description",month(Domain Update Date),Domain Creation Date - Domain Update Date,Domain Creation Date - Domain Expiry Date,Stopword Count(Associated Keywords),"""pinterest instagram"" in Social Networks",Number of Social Networks,"""facebook"" in Social Networks",Year of Establishment,AdultContent->False,AdultContent->empty,Results From Facebook->False,Results From Facebook->True,Url Split(Company Website).company_website_10->empty,Url Split(Company Website).company_website_10->utm_campaign=Yext%20Directory%20Listing,Url Split(Company Website).company_website_10->utm_medium=organic,Url Split(Company Website).company_website_10->utm_source=moz,_TARGET_
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",1,4.0,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",2,4.0,2,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",4,4.0,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",1,4.0,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",1,4.0,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Oasis Las Vegas RV Resort,2711 W Windmill Ln,36.0407601,-115.17848070000001,"Hotels & Travel, RV Parks",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4.0,2.0,0,2003.0,71.0,1.0,0,1072.0,0,0,0,0,1.0,0,,,,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.0
Sunflower Rv Resort,16501 El Mirage Rd,33.633881,-112.32198799999999,"Real Estate, Resorts, Property Management, Campgrounds, RV Parks, Home Services, Hotels & Travel",5,4.0,5,1,3.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,4.0,9.0,0,1997.0,22.0,0.0,0,3130.0,0,0,0,0,0.0,0,9.0,-7669.0,-11322.0,0.0,0,5.0,1,1988.0,1,0,0,1,1,0,0,0,4.0
Sunflower Rv Resort,16501 El Mirage Rd,33.633881,-112.32198799999999,"Real Estate, Resorts, Property Management, Campgrounds, RV Parks, Home Services, Hotels & Travel",4,4.0,4,1,3.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,4.0,9.0,0,1997.0,22.0,0.0,0,3130.0,0,0,0,0,0.0,0,9.0,-7669.0,-11322.0,0.0,0,5.0,1,1988.0,1,0,0,1,1,0,0,0,4.0
Phoenix Tire,4820 W Buckeye Rd,33.4375317,-112.16416570000001,"RV Repair, Tires, Automotive",5,4.4,5,1,3.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,20.0,0,1.0,-2558.0,-2922.0,0.0,0,3.0,0,,0,1,0,1,1,0,0,0,4.5
Phoenix Tire,4820 W Buckeye Rd,33.4375317,-112.16416570000001,"RV Repair, Tires, Automotive",5,4.4,5,1,3.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,20.0,0,1.0,-2558.0,-2922.0,0.0,0,3.0,0,,0,1,0,1,1,0,0,0,4.5
Phoenix Tire,4820 W Buckeye Rd,33.4375317,-112.16416570000001,"RV Repair, Tires, Automotive",1,4.4,1,1,3.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,20.0,0,1.0,-2558.0,-2922.0,0.0,0,3.0,0,,0,1,0,1,1,0,0,0,4.5
Phoenix Tire,4820 W Buckeye Rd,33.4375317,-112.16416570000001,"RV Repair, Tires, Automotive",5,4.4,5,1,3.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,20.0,0,1.0,-2558.0,-2922.0,0.0,0,3.0,0,,0,1,0,1,1,0,0,0,4.5
Affinity Luxury Car Rental,1110 Dupont Street,43.6691733,-79.4370248,"Hotels & Travel, Automotive, Car Rental, Body Shops, RV Rental",1,3.3,1,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,5.0,29.0,5.0,1,2004.0,86.0,1.0,0,646.0,0,0,0,0,2.0,0,3.0,-5785.0,-9131.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,2.0
Affinity Luxury Car Rental,1110 Dupont Street,43.6691733,-79.4370248,"Hotels & Travel, Automotive, Car Rental, Body Shops, RV Rental",5,3.3,5,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,5.0,29.0,5.0,1,2004.0,86.0,1.0,0,646.0,0,0,0,0,2.0,0,3.0,-5785.0,-9131.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,2.0
Bates International Motor Home Rental System,"3430 E Flamingo Rd, Ste 301",36.1156578,-115.10027240000002,"RV Rental, RV Dealers, Hotels & Travel, Automotive",1,1.0,1,2,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.75,10.0,1.0,8.0,0,1996.0,15.0,0.0,0,3539.0,0,0,0,0,4.0,0,5.0,-8336.0,-8765.0,0.0,0,4.0,0,1973.0,1,0,0,1,1,0,0,0,1.0
Bates International Motor Home Rental System,"3430 E Flamingo Rd, Ste 301",36.1156578,-115.10027240000002,"RV Rental, RV Dealers, Hotels & Travel, Automotive",1,1.0,1,2,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.75,10.0,1.0,8.0,0,1996.0,15.0,0.0,0,3539.0,0,0,0,0,4.0,0,5.0,-8336.0,-8765.0,0.0,0,4.0,0,1973.0,1,0,0,1,1,0,0,0,1.0
Bates International Motor Home Rental System,"3430 E Flamingo Rd, Ste 301",36.1156578,-115.10027240000002,"RV Rental, RV Dealers, Hotels & Travel, Automotive",1,1.0,1,2,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.75,10.0,1.0,8.0,0,1996.0,15.0,0.0,0,3539.0,0,0,0,0,4.0,0,5.0,-8336.0,-8765.0,0.0,0,4.0,0,1973.0,1,0,0,1,1,0,0,0,1.0
Bates International Motor Home Rental System,"3430 E Flamingo Rd, Ste 301",36.1156578,-115.10027240000002,"RV Rental, RV Dealers, Hotels & Travel, Automotive",1,1.0,1,2,3.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.75,10.0,1.0,8.0,0,1996.0,15.0,0.0,0,3539.0,0,0,0,0,4.0,0,5.0,-8336.0,-8765.0,0.0,0,4.0,0,1973.0,1,0,0,1,1,0,0,0,1.0
Miller's Las Vegas RV,4375 E Sahara Ave,36.1432904,-115.0794619,"Oil Change Stations, Auto Repair, RV Repair, Automotive",5,3.35,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35,10.0,2.0,3.0,1,1999.0,,0.0,0,,0,0,1,1,13.0,0,2.0,-7667.0,-10227.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,5.0
Miller's Las Vegas RV,4375 E Sahara Ave,36.1432904,-115.0794619,"Oil Change Stations, Auto Repair, RV Repair, Automotive",5,3.35,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35,10.0,2.0,3.0,1,1999.0,,0.0,0,,0,0,1,1,13.0,0,2.0,-7667.0,-10227.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,5.0
Miller's Las Vegas RV,4375 E Sahara Ave,36.1432904,-115.0794619,"Oil Change Stations, Auto Repair, RV Repair, Automotive",5,3.35,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35,10.0,2.0,3.0,1,1999.0,,0.0,0,,0,0,1,1,13.0,0,2.0,-7667.0,-10227.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,5.0
Miller's Las Vegas RV,4375 E Sahara Ave,36.1432904,-115.0794619,"Oil Change Stations, Auto Repair, RV Repair, Automotive",5,3.35,5,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35,10.0,2.0,3.0,1,1999.0,,0.0,0,,0,0,1,1,13.0,0,2.0,-7667.0,-10227.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,5.0
Jeffs Auto & Truck Repair,,36.1462673,-115.1829873,"Automotive, Auto Repair, RV Repair",5,3.625,5,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,10.0,-5997.0,-6575.0,0.0,0,0.0,0,,1,0,0,1,1,0,0,0,2.5
Jeffs Auto & Truck Repair,,36.1462673,-115.1829873,"Automotive, Auto Repair, RV Repair",2,3.625,2,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,10.0,-5997.0,-6575.0,0.0,0,0.0,0,,1,0,0,1,1,0,0,0,2.5
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.5,5,1,3.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.5,5,1,3.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.5,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.35,5,1,3.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.35,5,1,3.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.35,5,1,3.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.35,5,1,3.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Insta Auto Glass,"725 W Commerce Ave, Ste 112",33.3582381958,-111.80527428469999,"Home Services, Glass & Mirrors, RV Repair, Auto Glass Services, Windshield Installation & Repair, Automotive",5,4.35,5,1,3.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,1.0,-3652.0,-4018.0,0.0,0,1.0,0,,0,1,0,1,1,0,0,0,5.0
Phoenix Metro Rv Park,22701 N Black Canyon Hwy Ofc,33.6937705,-112.111019,"Campgrounds, Hotels & Travel",2,3.475,2,0,3.475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,11.0,-4853.0,-5114.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,3.0
Phoenix Metro Rv Park,22701 N Black Canyon Hwy Ofc,33.6937705,-112.111019,"Campgrounds, Hotels & Travel",5,3.475,5,0,3.475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,11.0,-4853.0,-5114.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,3.0
Phoenix Metro Rv Park,22701 N Black Canyon Hwy Ofc,33.6937705,-112.111019,"Campgrounds, Hotels & Travel",1,3.475,1,0,3.475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,11.0,-4853.0,-5114.0,0.0,0,2.0,0,,1,0,1,0,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",1,3.3,1,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",4,3.3,4,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Mesa Spirit RV Resort,3020 E Main St,33.4164437058,-111.7664372921,"RV Parks, Hotels & Travel, Active Life, Leisure Centers, Home Services, RV Rental, Vacation Rentals, Real Estate, Campgrounds",1,3.3,1,2,3.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,1.0,23.0,9.0,0,2003.0,80.0,0.0,0,1047.0,0,0,0,0,0.0,0,10.0,-5875.0,-6210.0,0.0,0,3.0,0,,1,0,0,1,1,0,0,0,3.0
Method Auto Glass,"14747 N Northsight Blvd, Ste 111-127",33.6194968,-111.8965912,"Windshield Installation & Repair, RV Repair, Automotive, Auto Glass Services",5,5.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5.0,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,10.0,-1826.0,-2191.0,0.0,0,4.0,0,,0,1,0,1,1,0,0,0,5.0
Method Auto Glass,"14747 N Northsight Blvd, Ste 111-127",33.6194968,-111.8965912,"Windshield Installation & Repair, RV Repair, Automotive, Auto Glass Services",5,5.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5.0,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,10.0,-1826.0,-2191.0,0.0,0,4.0,0,,0,1,0,1,1,0,0,0,5.0
Method Auto Glass,"14747 N Northsight Blvd, Ste 111-127",33.6194968,-111.8965912,"Windshield Installation & Repair, RV Repair, Automotive, Auto Glass Services",5,5.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5.0,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,10.0,-1826.0,-2191.0,0.0,0,4.0,0,,0,1,0,1,1,0,0,0,5.0
Rucker Trailer Works,224 S Macdonald,33.4099009,-111.83461750000001,"RV Dealers, Tires, Auto Repair, Automotive, Boat Dealers, Trailer Repair",5,4.6,5,1,4.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.6,0.0,,,0,,,0.0,0,,0,0,0,0,2.0,0,6.0,-6907.0,-7305.0,,0,,0,,0,1,0,1,1,0,0,0,5.0
